;rooms;bathrooms;value_price_clp;value_price_currency_clp;value_price_uf;value_price_currency_uf;parking;url;type_action;type_property;type_province;latitude;longitude;page;region;type_searching;type_house;date_publish;code_publication;img_element;Unnamed: 0
4535;5.0;4.0;;;108.0;UF;5.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/lo-barnechea/casa/-/16305949;Arriendo Mensual;Casa;Lo Barnechea;;;112;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;18/05/2023;16305949;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/lo-barnechea/0/c5aa2a5d64d9479f854991f40e5cb6ed.jpeg;
4536;7.0;4.0;3.700.000;$;;;2.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/casa/general-cordova-manuel-montt/9284627;Arriendo Mensual;Casa;Providencia;;;112;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;03/05/2023;9284627;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/providencia/0/ceac675b32264e10b0348f13d0ad3d08.jpeg;
4537;2.0;2.0;;;2.75;UF;;https://chilepropiedades.cl/ver-publicacion/venta/santiago/departamento/santiago-region-metropolitana/18738189;Venta;Departamento;Santiago;;;29;region-metropolitana-de-santiago-rm;venta;departamento;30/06/2023;18738189;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/santiago/0/8847aa67e3b249e2af9ae762324b4e1b.jpeg;
4538;2.0;1.0;;;3.8;UF;;https://chilepropiedades.cl/ver-publicacion/venta/santiago/departamento/sta-elena-1631/17854997;Venta;Departamento;Santiago;;;29;region-metropolitana-de-santiago-rm;venta;departamento;14/06/2023;17854997;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/santiago/0/d14bf598e56c440dbded2924038cf747.jpeg;
4539;2.0;2.0;;;3.85;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/san-miguel/departamento/alcalde-pedro-alarcon-901/9556193;Venta;Departamento;San Miguel;;;29;region-metropolitana-de-santiago-rm;venta;departamento;11/06/2023;9556193;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/san-miguel/0/8676d554d9214537beebaebafc0101b9.jpeg;
4540;4.0;2.0;273.000.000;$;;;4.0;https://chilepropiedades.cl/ver-publicacion/venta/penalolen/casa/los-jardineros/7742050;Venta;Casa;Peñalolén;;;29;region-metropolitana-de-santiago-rm;venta;casa;02/06/2023;7742050;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/penalolen/0/bbd41ec70eda4146931410525f64f8c6.jpeg;
4541;1.0;1.0;280.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/estudio/cordova-y-figueroa-1144/17700493;Arriendo Mensual;Estudio;Santiago;;;20;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;11/06/2023;17700493;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/estudio/santiago/0/37d0788e0b04466aa64c60f1cb7c6211.jpeg;
4542;1.0;1.0;320.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/av-vicuna-mackenna-625/17700370;Arriendo Mensual;Departamento;Santiago;;;20;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;11/06/2023;17700370;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/santiago/0/a80ebe0aa7894b44b234dd79c3c7c3b2.jpeg;
4543;2.0;2.0;600.000;$;;;1.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/morande-626/10288540;Arriendo Mensual;Departamento;Santiago;;;20;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;11/06/2023;10288540;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/santiago/0/eb8df740033a45149723a676e77f4a1a.jpeg;
4544;1.0;1.0;292.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/arriendo-departamento-amplio-en-santiago-con-promociones/18613183;Arriendo Mensual;Departamento;Santiago;;;601;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;28/06/2023;18613183;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/santiago/0/a366e34ae185499a9a3baf442a07553d.jpeg;
4545;2.0;1.0;290.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/independencia/departamento/leonor-cepeda-carrion/7578402;Arriendo Mensual;Departamento;Independencia;;;601;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;27/06/2023;7578402;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/independencia/0/7f5f1f9cad61472b8d3e780d18720e64.jpeg;
4546;4.0;5.0;2.800.000;$;;;2.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/las-condes/departamento/las-condes-region-metropolitana/10920377;Arriendo Mensual;Departamento;Las Condes;;;601;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;18/06/2023;10920377;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/las-condes/0/83743357212647c896e33f6fd5166e1b.jpeg;
4547;2.0;1.0;300.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/estacion-central/departamento/blanco-garces-154-estacion-central/17848952;Arriendo Mensual;Departamento;Estación Central;;;601;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;17/06/2023;17848952;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/estacion-central/0/d33755d403a8409f8099736684f2b299.jpeg;
4548;5.0;4.0;;;60.0;UF;3.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/vitacura/departamento/gran-via/12494163;Arriendo Mensual;Departamento;Vitacura;;;601;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;15/06/2023;12494163;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/vitacura/0/20a433a4c1e84ba180efeed48805d106.jpeg;
4549;3.0;1.0;370.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/quinta-normal/departamento/juan-de-barros-3885/17835965;Arriendo Mensual;Departamento;Quinta Normal;;;601;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;14/06/2023;17835965;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/quinta-normal/0/6078584a263149d182ec968c28efe6e4.jpeg;
4550;1.0;1.0;405.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/de-un-dormitorio-en-suite-ubicado-en-excelente-barrio-entre-los-mall-florida-center-y-mall-plaza-vespucio/15150739;Arriendo Mensual;Departamento;La Florida;;;601;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;12/06/2023;15150739;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/la-florida/0/0f9929dfaef24fed80852b475b740b99.jpeg;
4551;1.0;1.0;300.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/merced-562/17695842;Arriendo Mensual;Departamento;Santiago;;;601;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;11/06/2023;17695842;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/santiago/0/5c40693b71eb4662ad732bea5c8befea.jpeg;
4552;1.0;1.0;280.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/estacion-central/departamento/ecuador-4698/17695833;Arriendo Mensual;Departamento;Estación Central;;;601;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;11/06/2023;17695833;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/estacion-central/0/eac5204454ad4433962ae1e2d4f815cd.jpeg;
4553;3.0;2.0;430.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/san-francisco-350/17695817;Arriendo Mensual;Departamento;Santiago;;;602;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;11/06/2023;17695817;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/santiago/0/a5c541b144704132b6ad75589badb33a.jpeg;
4554;1.0;1.0;280.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/estacion-central/departamento/constantino-54/17695804;Arriendo Mensual;Departamento;Estación Central;;;602;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;11/06/2023;17695804;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/estacion-central/0/d4ebde7963f44534aaceb19915d2e957.jpeg;
4555;1.0;1.0;290.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/metro-macul-clinica-bupa/17651933;Arriendo Mensual;Departamento;La Florida;;;602;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;10/06/2023;17651933;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/la-florida/0/c4d2bf6a22e24503932d4031f4253f2b.jpeg;
4556;1.0;1.0;;;17.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/departamento/antonio-bellet-av-providencia/17563440;Arriendo Mensual;Departamento;Providencia;;;602;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;09/06/2023;17563440;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/providencia/0/77b6496984bd4d1a83887b678a44bba7.jpeg;
4557;1.0;1.0;280.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/moneda-tucapel-jimenez/17559220;Arriendo Mensual;Departamento;Santiago;;;602;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;09/06/2023;17559220;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/santiago/0/51a2d49632b5471794bb1dcd220ccb08.jpeg;
4558;2.0;2.0;525.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/maule-nuble/17354758;Arriendo Mensual;Departamento;Santiago;;;602;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;06/06/2023;17354758;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/santiago/0/3b6cb344b2134dcea72fabe5199cbd57.jpeg;
4559;14.0;11.0;;;135.0;UF;3.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/casa/los-leones-con-eliodoro-yanez/18539425;Arriendo Mensual;Casa;Providencia;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;27/06/2023;18539425;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/providencia/0/7cdbf9e56f0149c5aa2fd796b236c9fd.jpeg;
4560;3.0;3.0;1.100.000;$;;;1.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/casa/cam-las-cumbres-6829/17853135;Arriendo Mensual;Casa;La Florida;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;14/06/2023;17853135;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/la-florida/0/6e29422c28994183acd5ec287681b61e.jpeg;
4561;3.0;2.0;;;4.023;UF;;https://chilepropiedades.cl/ver-publicacion/venta/santiago/departamento/marin-80/20723714;Venta;Departamento;Santiago;;;29;region-metropolitana-de-santiago-rm;venta;departamento;27/07/2023;20723714;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/santiago/0/b74cd02104a644cb9148a5a0e239f2a4.jpeg;
4562;1.0;1.0;;;2.15;UF;;https://chilepropiedades.cl/ver-publicacion/venta/la-florida/departamento/froilan-lagos-sepulveda/20711379;Venta;Departamento;La Florida;;;29;region-metropolitana-de-santiago-rm;venta;departamento;27/07/2023;20711379;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/la-florida/0/a405697e58b94ddba0ecae32895ed73c.jpeg;
4563;3.0;2.0;120.000.000;$;;;1.0;https://chilepropiedades.cl/ver-publicacion/venta/estacion-central/casa/pasaje-gloria-463-estacion-central/10241155;Venta;Casa;Estación Central;;;29;region-metropolitana-de-santiago-rm;venta;casa;02/07/2023;10241155;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/estacion-central/0/ae3c92a913d0425aac52be2d15010ebb.jpeg;
4564;5.0;4.0;2.700.000;$;;;10.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/colina/casa/colegio-san-anselmo/15273961;Arriendo Mensual;Casa;Colina;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;28/07/2023;15273961;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/colina/0/0276ef2c94bd401b8400bf1a264ff22c.jpeg;
4565;3.0;3.0;800.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/til-til/casa/jardin-oriente-alto-el-manzano/20637164;Arriendo Mensual;Casa;Til til;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;26/07/2023;20637164;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/til-til/0/b47b741d7e61488aac7ca253b9280854.jpeg;
4566;5.0;4.0;2.800.000;$;;;15.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/colina/casa/polo-mahuida/19879242;Arriendo Mensual;Casa;Colina;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;14/07/2023;19879242;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/colina/0/4c0f884905144ebe925f07b39dc1c6c1.jpeg;
4567;4.0;5.0;;;250.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/lo-barnechea/casa/valle-escondido-las-lagunas/19709090;Arriendo Mensual;Casa;Lo Barnechea;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;12/07/2023;19709090;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/lo-barnechea/0/338178db3b8748178506ee226ca6f4ac.jpeg;
4568;;;;;385.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/casa/barrio-universitario/6523642;Arriendo Mensual;Casa;Santiago;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;10/07/2023;6523642;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/santiago/0/df464edaa28d45dd9c44796096b6ede1.jpeg;
4569;12.0;4.0;;;315.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/casa/santo-domingo-plaza-de-armas/5344729;Arriendo Mensual;Casa;Santiago;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;07/07/2023;5344729;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/santiago/0/0682fd4d67764fa0bec6d6bd3dd1e275.jpeg;
4570;8.0;8.0;;;150.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-reina/casa/nicanor-plaza-helsby-exclusivo-condominio-4-casas/16000752;Arriendo Mensual;Casa;La Reina;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;07/07/2023;16000752;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/la-reina/0/4c2f4b6298c34e0ca1571fb376a48514.jpeg;
4571;;;;;140.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/casa/carmen-2055-santiago/19111932;Arriendo Mensual;Casa;Santiago;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;05/07/2023;19111932;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/santiago/0/89450eea9f874c58bdd335086f17d26a.jpeg;
4572;3.0;3.0;800.000;$;;;1.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/maipu/casa/ass-islas-salas/18785253;Arriendo Mensual;Casa;Maipú;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;01/07/2023;18785253;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/maipu/0/b35a00c5cded4db49b94150274de6e58.jpeg;
4573;1.0;1.0;57.000.000;$;;;;https://chilepropiedades.cl/ver-publicacion/venta/estacion-central/departamento/av-obispo-manuel-umana-033/16845561;Venta;Departamento;Estación Central;;;28;region-metropolitana-de-santiago-rm;venta;departamento;27/08/2023;16845561;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/estacion-central/0/2223a631dce740b8b91382bf2fc8d865.jpeg;
4574;3.0;2.0;;;4.1;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/penalolen/departamento/macul/22088829;Venta;Departamento;Peñalolén;;;29;region-metropolitana-de-santiago-rm;venta;departamento;20/08/2023;22088829;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/penalolen/0/1701cf87466d4e61b4af48341a40bc84.jpeg;
4575;2.0;2.0;120.600.000;$;;;;https://chilepropiedades.cl/ver-publicacion/venta/santiago/departamento/amunategui/21947712;Venta;Departamento;Santiago;;;29;region-metropolitana-de-santiago-rm;venta;departamento;18/08/2023;21947712;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/santiago/0/acb9c91f72f24144abbb15b8840024df.jpeg;
4576;3.0;1.0;230.000.000;$;;;6.0;https://chilepropiedades.cl/ver-publicacion/venta/lampa/casa/barros-luco/22660107;Venta;Casa;Lampa;;;29;region-metropolitana-de-santiago-rm;venta;casa;31/08/2023;22660107;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/lampa/0/7c2bf3f8e4b045bab2639735a113e978.jpeg;
4577;4.0;2.0;;;15.0;UF;3.0;https://chilepropiedades.cl/ver-publicacion/venta/independencia/casa/av-fermin-vivaceta-2446/12209528;Venta;Casa;Independencia;;;29;region-metropolitana-de-santiago-rm;venta;casa;31/08/2023;12209528;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/independencia/0/c34fb66f70f24d928f1be5cf22c8b3bc.jpeg;
4578;3.0;2.0;;;57.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/casa/emilia-tellez/22543973;Arriendo Mensual;Casa;Ñuñoa;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;29/08/2023;22543973;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/nunoa/0/9c93e4d4740441f88763cee76dc15e16.jpeg;
4579;7.0;8.0;6.000.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/lo-barnechea/casa/parroquia-santa-teresa-el-molino/22406445;Arriendo Mensual;Casa;Lo Barnechea;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;26/08/2023;22406445;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/lo-barnechea/0/3c603ce6cc8141efb1180fb8db6cc8a3.jpeg;
4580;3.0;2.0;600.000;$;;;2.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/puente-alto/casa/miguel-angel-03027/22113289;Arriendo Mensual;Casa;Puente Alto;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;21/08/2023;22113289;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/puente-alto/0/fc2fc65d5c024ceb9afa067b7a392919.jpeg;
4581;3.0;3.0;1.100.000;$;;;2.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/colina/casa/santa-filomena-9000-colina/14555286;Arriendo Mensual;Casa;Colina;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;20/08/2023;14555286;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/colina/0/782b55f6923040af871c300ce1184aa1.jpeg;
4582;5.0;4.0;7.000.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/lo-barnechea/casa/la-dehesa-antigua-cerro-alvarado-colegio-newland/11978262;Arriendo Mensual;Casa;Lo Barnechea;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;16/08/2023;11978262;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/lo-barnechea/0/1dacc8eee8d740f8a4f1030da02baf58.jpeg;
4583;;;;;90.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/casa/avenida-matta-1420/21627465;Arriendo Mensual;Casa;Santiago;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;11/08/2023;21627465;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/santiago/0/5e21eeb744cf469eac27356da4c7429b.jpeg;
4584;;;;;90.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/colina/casa/colina/21556890;Arriendo Mensual;Casa;Colina;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;10/08/2023;21556890;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/colina/0/fea54d852ec64c18af03cb16fc10dfca.jpeg;
4585;3.0;5.0;1.290.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/curacavi/casa/isabel-riquelme/21428570;Arriendo Mensual;Casa;Curacaví;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;09/08/2023;21428570;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/curacavi/0/ee3d90bd73f74cb09164d76ad5def50d.jpeg;
4586;3.0;3.0;2.100.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/las-condes/departamento/geronimo-de-alderete-con-kennedy/12719454;Arriendo Mensual;Departamento;Las Condes;;;604;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;14/03/2023;12719454;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/las-condes/0/bdc0f0bec3d34d2aa47eac9b798627cc.jpeg;
4587;1.0;1.0;400.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/jose-victorino-lastarrias/12416143;Arriendo Mensual;Departamento;Santiago;;;604;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;09/03/2023;12416143;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/santiago/0/a73b1e0570ab42ef877e932d81fc7380.jpeg;
